date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:57%20GMT	https://www.12306.cn/index/images/fp-name.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/fp-name.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:57%20GMT	https://www.12306.cn/index/images/fp-name.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/fp-name.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:58%20GMT	https://www.12306.cn/index/images/fp-name@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/fp-name@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:58%20GMT	https://www.12306.cn/index/images/fp-name.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/fp-name.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:58%20GMT	https://www.12306.cn/index/images/fp-name@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/fp-name@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:58%20GMT	https://www.12306.cn/index/images/select.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/select.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:58%20GMT	https://www.12306.cn/index/images/select.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/select.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:59%20GMT	https://www.12306.cn/index/images/select@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/select@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:59%20GMT	https://www.12306.cn/index/images/select.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/select.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:50:59%20GMT	https://www.12306.cn/index/images/select@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/select@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:58	2595/2595	---M--	200	added ('OK')	image/png	etag:%2269269e3b-a23%22	https://www.12306.cn/index/images/check.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/check.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:58	2673/2673	---M--	200	added ('OK')	image/png	etag:%2269269e39-a71%22	https://www.12306.cn/index/images/check@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/check@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:00%20GMT	https://www.12306.cn/index/images/center/ico-invoice.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-invoice.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:00%20GMT	https://www.12306.cn/index/images/center/ico-invoice.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-invoice.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:00%20GMT	https://www.12306.cn/index/images/center/ico-invoice@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-invoice@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:01%20GMT	https://www.12306.cn/index/images/center/ico-invoice.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-invoice.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:01%20GMT	https://www.12306.cn/index/images/center/ico-invoice@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-invoice@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:01%20GMT	https://www.12306.cn/index/images/center/ico-wait-bg.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-wait-bg.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:01%20GMT	https://www.12306.cn/index/images/center/ico-wait-bg.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-wait-bg.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:02%20GMT	https://www.12306.cn/index/images/center/ico-wait-bg@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-wait-bg@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:02%20GMT	https://www.12306.cn/index/images/center/ico-wait-bg.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-wait-bg.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:02%20GMT	https://www.12306.cn/index/images/center/ico-wait-bg@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/ico-wait-bg@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:01	4937/4937	---M--	200	added ('OK')	image/png	etag:%2269269e41-1349%22	https://www.12306.cn/index/images/bg-train.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/bg-train.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:01	11269/11269	---M--	200	added ('OK')	image/png	etag:%2269269e3a-2c05%22	https://www.12306.cn/index/images/bg-train@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/bg-train@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:01	8879/8879	---M--	200	added ('OK')	image/gif	etag:%2269269e41-22af%22	https://www.12306.cn/index/images/loading3.gif	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/loading3.gif	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:01	2020/2020	---M--	200	added ('OK')	image/png	etag:%2269269e24-7e4%22	https://www.12306.cn/index/images/error.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/error.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:03%20GMT	https://www.12306.cn/index/images/error@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/error@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:03%20GMT	https://www.12306.cn/index/images/error@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/error@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:04%20GMT	https://www.12306.cn/index/images/ticket.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:04%20GMT	https://www.12306.cn/index/images/ticket.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:04%20GMT	https://www.12306.cn/index/images/ticket@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:04%20GMT	https://www.12306.cn/index/images/ticket.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:04%20GMT	https://www.12306.cn/index/images/ticket@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:03	215/215	---M--	200	added ('OK')	image/png	etag:%2269269e23-d7%22	https://www.12306.cn/index/images/to01.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/to01.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:03	354/354	---M--	200	added ('OK')	image/png	etag:%2269269e38-162%22	https://www.12306.cn/index/images/to01@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/to01@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:05%20GMT	https://www.12306.cn/index/images/buySuccess.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:05%20GMT	https://www.12306.cn/index/images/buySuccess.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:06%20GMT	https://www.12306.cn/index/images/buySuccess@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:06%20GMT	https://www.12306.cn/index/images/buySuccess.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:06%20GMT	https://www.12306.cn/index/images/buySuccess@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:06%20GMT	https://www.12306.cn/index/images/ticket2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:06%20GMT	https://www.12306.cn/index/images/ticket2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:06	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:07%20GMT	https://www.12306.cn/index/images/ticket2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:06	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:07%20GMT	https://www.12306.cn/index/images/ticket2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:06	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:07%20GMT	https://www.12306.cn/index/images/ticket2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:06	200/200	---M--	200	added ('OK')	image/png	etag:%2269269e23-c8%22	https://www.12306.cn/index/images/to02.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/to02.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:06	311/311	---M--	200	added ('OK')	image/png	etag:%2269269e27-137%22	https://www.12306.cn/index/images/to02@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/to02@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:08%20GMT	https://www.12306.cn/index/images/ticket3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:08%20GMT	https://www.12306.cn/index/images/ticket3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:08%20GMT	https://www.12306.cn/index/images/ticket3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:09%20GMT	https://www.12306.cn/index/images/ticket3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:09%20GMT	https://www.12306.cn/index/images/ticket3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:09%20GMT	https://www.12306.cn/index/images/ticket3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:09%20GMT	https://www.12306.cn/index/images/ticket3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:10%20GMT	https://www.12306.cn/index/images/ticket3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:10%20GMT	https://www.12306.cn/index/images/ticket3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:09	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:10%20GMT	https://www.12306.cn/index/images/ticket3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:09	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:10%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:51:09	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:51:10%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
